Date,Actual,Forecast,Signal
2024-12-22,0.8829759955406189,0.5211233286783348,Sell
2024-12-23,0.9242460131645204,0.5233606338185942,Buy
2024-12-24,0.936460018157959,0.5247385831991694,Buy
2024-12-25,0.916858971118927,0.5264928097017026,Buy
2024-12-26,0.8597850203514099,0.5276051467882292,Buy
2024-12-27,0.8747680187225342,0.5272693603535583,Sell
2024-12-28,0.8878170251846313,0.5242954916873235,Sell
2024-12-29,0.8586400151252747,0.5232075246453928,Sell
2024-12-30,0.8600170016288757,0.526228728848553,Buy
2024-12-31,0.8437650203704834,0.5294416922949117,Buy
2025-01-01,0.9175919890403748,0.5300145525277092,Buy
2025-01-02,0.9613450169563292,0.5277916236576405,Sell
2025-01-03,1.0903760194778442,0.5283836521202798,Buy
2025-01-04,1.0714000463485718,0.533707056191192,Buy
2025-01-05,1.0934669971466064,0.5421050779278512,Buy
2025-01-06,1.0941239595413208,0.5456280398766399,Buy
2025-01-07,0.9920099973678588,0.5412555079916771,Sell
2025-01-08,0.9480310082435608,0.5361178663746256,Sell
2025-01-09,0.9059900045394896,0.5323565929871057,Sell
2025-01-10,0.9314529895782472,0.5332701634786781,Buy
2025-01-11,0.9945240020751952,0.5362483793106082,Buy
2025-01-12,0.9685549736022948,0.5397019658512683,Buy
2025-01-13,0.9447420239448548,0.5427328429037585,Buy
2025-01-14,0.9949089884757996,0.5424095000432593,Sell
2025-01-15,1.0791540145874023,0.5387846358188741,Sell
2025-01-16,1.0900989770889282,0.538556903644084,Sell
2025-01-17,1.1351219415664673,0.5449721187586717,Buy
2025-01-18,1.10207200050354,0.5522179967125794,Buy
2025-01-19,0.991191029548645,0.5542431542370779,Buy
2025-01-20,1.0086439847946167,0.549664563546831,Sell
2025-01-21,1.004654049873352,0.5406213389035046,Sell
2025-01-22,0.9816439747810364,0.5381886210676822,Sell
2025-01-23,0.9874939918518066,0.544958994360854,Buy
2025-01-24,0.9714940190315248,0.5529113953477004,Buy
2025-01-25,0.9772719740867616,0.5544204414602918,Buy
2025-01-26,0.954855978488922,0.5486634922485231,Sell
2025-01-27,0.9329429864883424,0.5431755774927465,Sell
2025-01-28,0.9161149859428406,0.5437365693334051,Buy
2025-01-29,0.9411270022392272,0.5489005084577943,Buy
2025-01-30,0.9610139727592468,0.5530718801446708,Buy
2025-01-31,0.9422289729118348,0.5532964756579122,Buy
2025-02-01,0.8979439735412598,0.5514121202661002,Sell
2025-02-02,0.8017399907112122,0.5494947815702697,Sell
2025-02-03,0.8115590214729309,0.5487708060582369,Sell
2025-02-04,0.7463430166244507,0.5466193767285848,Sell
2025-02-05,0.7332090139389038,0.5461595104928876,Sell
2025-02-06,0.7050619721412659,0.5461349352537771,Sell
2025-02-07,0.7070930004119873,0.5458207083334662,Sell
2025-02-08,0.7018489837646484,0.5456652611420301,Sell
2025-02-09,0.6827009916305542,0.5457986319271962,Buy
2025-02-10,0.7106930017471313,0.5472562446168411,Buy
2025-02-11,0.7793989777565002,0.5474875569885745,Buy
2025-02-12,0.7992240190505981,0.5487887677773046,Buy
2025-02-13,0.8107420206069946,0.5531999095016658,Buy
2025-02-14,0.8005070090293884,0.5580558343417718,Buy
2025-02-15,0.7811099886894226,0.5588907795496527,Buy
2025-02-16,0.772005021572113,0.5559971888686668,Sell
2025-02-17,0.8080250024795532,0.5521522182412559,Sell
2025-02-18,0.7523630261421204,0.5520995549025588,Sell
2025-02-19,0.7729430198669434,0.5573989839142257,Buy
2025-02-20,0.8044739961624146,0.5609999903032498,Buy
2025-02-21,0.7613710165023804,0.5598731000533212,Sell
2025-02-22,0.7744519710540771,0.5586839788062669,Sell
2025-02-23,0.7700409889221191,0.5569254710149488,Sell
2025-02-24,0.6822019815444946,0.5580221483194204,Buy
2025-02-25,0.6825820207595825,0.5609948643481174,Buy
2025-02-26,0.6450380086898804,0.5593706383152451,Sell
2025-02-27,0.6455850005149841,0.5552417169384374,Sell
2025-02-28,0.6330509781837463,0.552742998471045,Sell
2025-03-01,0.6592649817466736,0.5540989545874102,Buy
2025-03-02,1.1295030117034912,0.558472561062813,Buy
2025-03-03,0.8552640080451965,0.562024019910728,Buy
2025-03-04,0.941277027130127,0.5809689816214492,Buy
2025-03-05,0.9753559827804564,0.5878242736443029,Buy
2025-03-06,0.9075520038604736,0.5763381701870568,Sell
2025-03-07,0.8167999982833862,0.5664244714693388,Sell
2025-03-08,0.8046919703483582,0.563234549358131,Sell
2025-03-09,0.7201489806175232,0.5691018770207672,Buy
2025-03-10,0.6725969910621643,0.5745290076945578,Buy
2025-03-11,0.722586989402771,0.5732873536483034,Sell
2025-03-12,0.7354440093040466,0.5629154576752863,Sell
2025-03-13,0.7022889852523804,0.5603716778133292,Sell
2025-03-14,0.738315999507904,0.5673960849986313,Buy
2025-03-15,0.7482889890670776,0.5764561104099585,Buy
2025-03-16,0.7057639956474304,0.5786596147585934,Buy
2025-03-17,0.7180920243263245,0.5751446054235569,Sell
2025-03-18,0.702081024646759,0.5675232542817427,Sell
2025-03-19,0.7441999912261963,0.5663556893713887,Sell
2025-03-20,0.7175170183181763,0.5715047360957118,Buy
2025-03-21,0.7051169872283936,0.5802635465913434,Buy
2025-03-22,0.7009410262107849,0.5825078725477156,Buy
2025-03-23,0.7095080018043518,0.5764170114363895,Sell
2025-03-24,0.7309949994087219,0.569784035734745,Sell
2025-03-25,0.745199978351593,0.5706158151110091,Buy
2025-03-26,0.7280619740486145,0.5792456291562917,Buy
2025-03-27,0.737671971321106,0.5874771072299564,Buy
2025-03-28,0.705551028251648,0.5865974484511656,Sell
2025-03-29,0.6739220023155212,0.5793791330535512,Sell
2025-03-30,0.6607080101966858,0.5735213734136455,Sell
2025-03-31,0.6614469885826111,0.5736572194669673,Buy
2025-04-01,0.6776549816131592,0.5793241065050719,Buy
2025-04-02,0.641638994216919,0.5846212256583473,Buy
2025-04-03,0.6500589847564697,0.585815483188979,Buy
2025-04-04,0.6604490280151367,0.5808153931804075,Sell
2025-04-05,0.6546710133552551,0.5763795507377585,Sell
2025-04-06,0.5727930068969727,0.5786677400051407,Buy
2025-04-07,0.5854309797286987,0.5849884190118289,Buy
2025-04-08,0.5578879714012146,0.5846181088156925,Sell
2025-04-09,0.631676971912384,0.5791283592561927,Sell
2025-04-10,0.609387993812561,0.5748036397827204,Sell
2025-04-11,0.6241670250892639,0.5798365988782396,Buy
2025-04-12,0.6588519811630249,0.5895122858638169,Buy
2025-04-13,0.6380749940872192,0.5929598249306663,Buy
2025-04-14,0.6348739862442017,0.5914715503669197,Sell
2025-04-15,0.6091629862785339,0.5854686361675063,Sell
2025-04-16,0.610418975353241,0.5831745401589303,Sell
2025-04-17,0.6163049936294556,0.585096920013897,Buy
2025-04-18,0.6274449825286865,0.5901718526759608,Buy
2025-04-19,0.6279540061950684,0.5934440298906275,Buy
2025-04-20,0.6197819709777832,0.5934365838916039,Sell
2025-04-21,0.6239399909973145,0.5911148773815527,Sell
2025-04-22,0.680404007434845,0.5901728096138745,Sell
2025-04-23,0.6975659728050232,0.5918260241348953,Buy
2025-04-24,0.72182697057724,0.595018668871728,Buy
2025-04-25,0.7141410112380981,0.5969220583409431,Buy
2025-04-26,0.7075210213661194,0.5967827191769935,Sell
2025-04-27,0.7039750218391418,0.5956681008072671,Sell
2025-04-28,0.7054799795150757,0.595729058588666,Buy
2025-04-29,0.6963300108909607,0.5973613455330296,Buy
2025-04-30,0.6819300055503845,0.5995808180801704,Buy
2025-05-01,0.7054340243339539,0.6007718885476342,Buy
